block_id,bikes_allowed,route_id,wheelchair_accessible,direction_id,trip_headsign,shape_id,service_id,trip_id,trip_short_name
a_49382,0,4,0,0,PARK FAIR MALL,56290,178.0.3,689930,
a_49378,0,3,0,1,DART CENTRAL STATION,56282,178.0.2,689285,
a_49383,0,4,0,1,DART CENTRAL STATION,56300,178.0.3,689936,
a_49382,0,4,0,1,DART CENTRAL STATION,56300,178.0.3,689935,
a_49383,0,4,0,1,DART CENTRAL STATION,56300,178.0.3,689934,
a_49377,0,3,0,1,DART CENTRAL STATION,56282,178.0.2,689289,
a_49381,0,3,0,1,DART CENTRAL STATION,56282,178.0.2,689288,
a_49382,0,4,0,1,DART CENTRAL STATION,56300,178.0.3,689939,
a_49383,0,4,0,1,DART CENTRAL STATION,56300,178.0.3,689938,
b_50246,0,15,0,0,PARK FAIR MALL,57064,180.0.1,714071,
a_49434,0,50,0,0,MERLE HAY MALL,56307,178.0.1,690050,
a_49454,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690633,
a_49452,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690630,
a_49451,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690631,
a_49451,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690636,
a_49453,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690637,
a_49455,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690634,
a_49452,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690635,
b_50007,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715878,
a_49454,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690638,
a_49455,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690639,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717812,
b_50193,0,60,0,0,INGERSOLL/UNIVERSITY,57171,180.0.1,718369,
b_50194,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.1,718368,
a_49460,0,60,0,0,INGERSOLL/UNIVERSITY,56338,178.0.1,690434,
b_50065,0,17,0,1,DART CENTRAL STATION,57108,180.0.1,714993,
b_50191,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.2,718651,
a_49463,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.142.1,690435,
b_50190,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.2,718650,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719029,
a_49437,0,50,0,0,MERLE HAY MALL,56307,178.0.1,690051,
b_50186,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718554,
b_50235,0,LINK,0,0,CENTER ST PARK & RIDE,57258,180.0.1,719028,
b_50108,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715875,
b_50028,0,15,0,1,DART CENTRAL STATION,57065,180.0.1,714159,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690430,
b_50065,0,17,0,1,DART CENTRAL STATION,57112,180.0.1,714997,
b_50186,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,57169,180.0.1,718224,
a_49294,0,1,0,0,E 42ND & HUBBELL,56142,178.0.1,687765,
b_50008,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715877,
b_50003,0,99,0,0,ALTOONA EXPRESS,57252,180.0.1,718969,
a_49462,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690432,
b_50003,0,99,0,0,ALTOONA EXPRESS,57252,180.2.1,718965,
b_50003,0,99,0,0,ALTOONA EXPRESS,57252,180.142.1,718964,
a_49461,0,60,0,0,INGERSOLL/UNIVERSITY,56340,178.0.1,690433,
b_50046,0,98,0,1,ANKENY EXPRESS,57249,180.142.1,718960,
b_50155,0,98,0,1,ANKENY EXPRESS,57248,180.0.1,718963,
b_50184,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,57169,180.0.1,718223,
a_49354,0,16,0,1,DART CENTRAL STATION,56238,178.0.1,688884,
a_49380,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688885,
a_49381,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688886,
a_49380,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688887,
a_49336,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.3,690188,
a_49376,0,16,0,1,DART CENTRAL STATION,56228,178.0.1,688881,
a_49350,0,16,0,1,DART CENTRAL STATION,56238,178.0.1,688882,
a_49374,0,16,0,1,DART CENTRAL STATION,56230,178.0.1,688883,
a_49335,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.3,690184,
a_49336,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.3,690185,
a_49337,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.3,690186,
a_49335,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.3,690187,
a_49379,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688888,
a_49378,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688889,
a_49336,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.3,690182,
a_49337,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.3,690183,
b_50108,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715841,
b_50188,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718560,
b_50008,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715843,
b_50186,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718562,
b_50185,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718565,
b_50188,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.1,718564,
a_49408,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690748,
a_49459,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690749,
a_49408,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690746,
a_49459,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690747,
a_49437,0,50,0,0,MERLE HAY MALL,56306,178.0.1,690057,
a_49459,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.3,690745,
a_49408,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.3,690742,
a_49459,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.3,690743,
a_49408,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.3,690740,
a_49459,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.3,690741,
b_49931,0,1,0,0,E 42ND & HUBBELL,57012,180.0.2,711356,
b_50180,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,57168,180.0.1,718242,
b_50048,0,5,0,1,DART CENTRAL STATION,57149,180.0.1,717928,
b_50013,0,14,0,0,MERLE HAY MALL,57050,180.0.3,714002,
b_49932,0,1,0,1,DART CENTRAL STATION,57013,180.0.2,711376,
a_49434,0,50,0,0,MERLE HAY MALL,56306,178.0.1,690054,
b_50086,0,7,0,1,DART CENTRAL STATION,57194,180.0.3,718691,
b_50208,0,95,0,1,BUS GARAGE,57238,180.0.1,718898,
b_50193,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.1,718380,
b_50208,0,95,0,0,VISTA EXPRESS,57236,180.2.1,718891,
b_50015,0,14,0,0,MERLE HAY MALL,57050,180.0.3,714003,
b_50208,0,95,0,0,VISTA EXPRESS,57236,180.142.1,718893,
b_50220,0,95,0,1,VISTA EXPRESS,57239,180.2.1,718895,
b_49989,0,95,0,0,VISTA EXPRESS,57236,180.0.1,718894,
b_50220,0,95,0,1,VISTA EXPRESS,57239,180.142.1,718897,
a_49455,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690298,
a_49453,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690299,
a_49452,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690290,
a_49454,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690291,
a_49451,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690292,
a_49455,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690293,
a_49453,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690294,
a_49452,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690295,
a_49454,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690296,
a_49451,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690297,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718419,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718418,
b_50083,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.1,718415,
b_50193,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.1,718414,
b_50193,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.1,718417,
b_50193,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.1,718416,
b_50083,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.1,718411,
b_50193,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.1,718410,
b_50083,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.1,718413,
b_50193,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.1,718412,
b_50008,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715897,
b_50009,0,5,0,1,DART CENTRAL STATION,57149,180.0.1,717935,
b_50168,0,50,0,1,E 42ND STREET,57152,180.0.1,718036,
b_50073,0,17,0,0,ALTOONA,57103,180.0.3,715044,
b_50108,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715829,
a_49395,0,17,0,1,DART CENTRAL STATION,56258,178.0.3,689120,
a_49397,0,17,0,1,DART CENTRAL STATION,56262,178.0.3,689121,
a_49458,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.2,690364,
a_49457,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,56330,178.0.2,690365,
a_49458,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.2,690366,
a_49408,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.3,690367,
a_49457,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,56330,178.0.2,690360,
a_49457,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,56330,178.0.2,690361,
a_49458,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.2,690362,
a_49458,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.2,690363,
b_50108,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715891,
a_49408,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.3,690368,
a_49408,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.3,690369,
b_50110,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715822,
a_49314,0,13,0,1,SE PARK AVE,56171,178.0.1,687940,
a_49333,0,52,0,1,DART CENTRAL STATION,56313,178.0.2,690167,
a_49332,0,52,0,1,DART CENTRAL STATION,56313,178.0.2,690164,
a_49332,0,52,0,1,DART CENTRAL STATION,56313,178.0.2,690165,
a_49334,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690162,
a_49332,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690163,
a_49333,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690160,
a_49333,0,52,0,0,JORDAN CREEK TOWN CENTER,56310,178.0.2,690161,
b_50027,0,15,0,1,DART CENTRAL STATION,57066,180.0.1,714138,
a_49332,0,52,0,1,DART CENTRAL STATION,56313,178.0.2,690168,
a_49334,0,52,0,1,DART CENTRAL STATION,56313,178.0.2,690169,
b_49925,0,17,0,0,ALTOONA,57103,180.0.1,714936,
b_50068,0,17,0,0,ALTOONA VIA E 26TH ST,57102,180.0.1,714937,
b_50068,0,17,0,0,ALTOONA,57103,180.0.1,714934,
b_50069,0,17,0,0,AMAZON 5/BONDURANT,57104,180.0.1,714935,
b_50068,0,17,0,0,ALTOONA,57103,180.0.1,714932,
b_50070,0,17,0,0,ALTOONA,57103,180.0.1,714933,
b_50065,0,17,0,0,ALTOONA,57103,180.2.1,714931,
b_50256,0,3,0,1,DART CENTRAL STATION,57131,180.0.2,715953,
a_49375,0,16,0,1,DART CENTRAL STATION,56228,178.0.1,688848,
b_49933,0,15,0,0,PARK FAIR MALL,57064,180.0.3,714201,
b_50069,0,17,0,0,ALTOONA,57103,180.0.1,714938,
b_50069,0,17,0,0,ALTOONA VIA E 26TH ST,57102,180.0.1,714939,
b_50075,0,3,0,1,DART CENTRAL STATION,57132,180.0.3,716008,
b_50112,0,3,0,1,DART CENTRAL STATION,57132,180.0.3,716009,
b_50007,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715898,
b_50112,0,3,0,1,DART CENTRAL STATION,57132,180.0.3,716000,
b_50113,0,3,0,1,DART CENTRAL STATION,57132,180.0.3,716001,
b_50075,0,3,0,1,DART CENTRAL STATION,57132,180.0.3,716002,
b_50112,0,3,0,1,DART CENTRAL STATION,57132,180.0.3,716003,
b_50113,0,3,0,1,DART CENTRAL STATION,57132,180.0.3,716004,
b_50075,0,3,0,1,DART CENTRAL STATION,57132,180.0.3,716005,
b_50112,0,3,0,1,DART CENTRAL STATION,57132,180.0.3,716006,
a_49374,0,16,0,0,MERLE HAY MALL,56224,178.142.1,688768,
b_50187,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,57169,180.0.1,718226,
b_50172,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.1,718055,
a_49458,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.2,690703,
b_50246,0,15,0,1,DART CENTRAL STATION,57066,180.0.1,714136,
b_50007,0,3,0,0,VALLEY WEST MALL,57129,180.0.1,715828,
b_50253,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,57169,180.0.1,718227,
b_50160,0,4,0,1,DART CENTRAL STATION,57146,180.0.2,717863,
a_49350,0,15,0,0,PARK FAIR MALL,56197,178.0.1,688099,
b_50032,0,15,0,1,DART CENTRAL STATION,57066,180.0.1,714137,
b_50169,0,50,0,1,E 42ND STREET,57152,180.0.1,718039,
b_50056,0,16,0,1,DART CENTRAL STATION,57095,180.0.2,714865,
b_50061,0,4,0,0,PARK FAIR MALL,57141,180.0.3,717866,
b_50219,0,74,0,1,NW URBANDALE,57202,180.0.1,718774,
a_49423,0,98,0,1,ANKENY EXPRESS,56433,178.0.1,691015,
a_49489,0,98,0,1,ANKENY EXPRESS,56433,178.0.1,691014,
a_49443,0,98,0,1,ANKENY EXPRESS,56435,178.142.1,691011,
a_49489,0,98,0,1,ANKENY EXPRESS,56435,178.142.1,691010,
a_49368,0,98,0,1,ANKENY EXPRESS,56433,178.0.1,691013,
a_49451,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690288,
a_49368,0,98,0,1,ANKENY EXPRESS,56434,178.0.1,691019,
a_49423,0,98,0,1,ANKENY EXPRESS,56433,178.0.1,691018,
b_50185,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,57169,180.0.1,718225,
b_50168,0,50,0,1,E 42ND STREET,57152,180.0.1,718038,
b_50011,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.2,718102,
b_50219,0,74,0,1,NW URBANDALE,57202,180.0.1,718775,
a_49340,0,96,0,1,EP TRUE EXPRESS,56426,178.142.1,690985,
a_49320,0,96,0,1,EP TRUE EXPRESS,56425,178.0.1,690987,
a_49342,0,96,0,1,EP TRUE EXPRESS,56425,178.0.1,690981,
a_49316,0,96,0,1,EP TRUE EXPRESS,56426,178.142.1,690982,
a_49340,0,96,0,1,EP TRUE EXPRESS,56426,178.0.1,690983,
a_49368,0,98,0,0,BUS GARAGE,56432,178.142.1,690989,
a_49377,0,3,0,0,VALLEY WEST MALL,56278,178.0.2,689253,
b_50167,0,50,0,1,E 42ND STREET,57153,180.0.1,718035,
b_50168,0,50,0,1,E 42ND STREET,57153,180.0.1,718034,
b_50245,0,15,0,1,DART CENTRAL STATION,57066,180.0.1,714132,
b_50218,0,74,0,0,NW URBANDALE,57201,180.0.1,718771,
b_50015,0,14,0,1,DART CENTRAL STATION,57053,180.0.3,714021,
b_49924,0,1,0,0,E 42ND & HUBBELL,57012,180.0.1,711286,
b_50215,0,72,0,0,JORDAN CREEK TOWN CENTER,57196,180.0.2,718723,
b_50014,0,14,0,1,DART CENTRAL STATION,57053,180.0.3,714022,
b_50013,0,14,0,1,DART CENTRAL STATION,57053,180.0.3,714023,
b_50218,0,74,0,1,NW URBANDALE,57203,180.0.1,718777,
b_50245,0,15,0,1,DART CENTRAL STATION,57066,180.0.1,714133,
b_49985,0,11,0,0,VALLEY JUNCTION,57028,180.0.1,713847,
b_49986,0,11,0,0,VALLEY JUNCTION,57029,180.0.1,713846,
b_49985,0,11,0,0,VALLEY JUNCTION,57028,180.0.1,713845,
b_50073,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,57109,180.0.3,715060,
a_49330,0,3,0,1,DART CENTRAL STATION,56281,178.0.1,689223,
b_50073,0,17,0,1,DART CENTRAL STATION,57108,180.0.3,715066,
b_50074,0,17,0,1,DART CENTRAL STATION,57108,180.0.3,715065,
b_50073,0,17,0,1,DART CENTRAL STATION VIA E 26TH ST,57109,180.0.3,715064,
b_50184,0,6,0,0,SOUTHRIDGE VIA SE 5TH,57167,180.0.1,718220,
b_49985,0,11,0,0,VALLEY JUNCTION,57028,180.0.1,713849,
b_49985,0,11,0,0,VALLEY JUNCTION,57028,180.0.1,713848,
a_49302,0,15,0,1,DART CENTRAL STATION,56203,178.0.3,688272,
a_49302,0,15,0,1,DART CENTRAL STATION,56200,178.0.3,688271,
a_49302,0,15,0,1,DART CENTRAL STATION,56200,178.0.3,688270,
b_50218,0,74,0,0,NW URBANDALE,57201,180.0.1,718770,
b_50238,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714792,
b_50052,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714793,
b_50053,0,16,0,1,DART CENTRAL STATION,57090,180.0.1,714790,
b_50054,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714791,
b_50029,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714796,
b_50052,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714797,
b_50053,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714794,
b_50054,0,16,0,1,DART CENTRAL STATION,57094,180.0.1,714795,
a_49337,0,14,0,1,DART CENTRAL STATION,56185,178.0.3,688075,
a_49335,0,14,0,1,DART CENTRAL STATION,56185,178.0.3,688074,
a_49335,0,14,0,1,DART CENTRAL STATION,56185,178.0.3,688077,
a_49336,0,14,0,1,DART CENTRAL STATION,56185,178.0.3,688076,
a_49335,0,14,0,1,DART CENTRAL STATION,56185,178.0.3,688071,
a_49336,0,14,0,1,DART CENTRAL STATION,56185,178.0.3,688070,
a_49336,0,14,0,1,DART CENTRAL STATION,56185,178.0.3,688073,
a_49337,0,14,0,1,DART CENTRAL STATION,56185,178.0.3,688072,
b_50007,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715859,
b_49925,0,1,0,1,DART CENTRAL STATION,57016,180.0.1,711336,
b_50231,0,8,0,0,FLEUR,57214,180.0.1,718817,
b_50246,0,15,0,1,DART CENTRAL STATION,57066,180.0.1,714131,
b_50052,0,16,0,0,MERLE HAY MALL,57083,180.0.1,714731,
a_49412,0,3,0,1,DART CENTRAL STATION,56281,178.0.1,689221,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718420,
b_50191,0,7,0,0,SOUTHRIDGE MALL,57190,180.0.2,718649,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718421,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718422,
b_50011,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.2,718105,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718423,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718424,
a_49465,0,60,0,1,UNIVERSITY/INGERSOLL,56344,178.0.3,690560,
a_49329,0,3,0,1,DART CENTRAL STATION,56281,178.0.1,689220,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718425,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718426,
b_50085,0,60,0,0,INGERSOLL/UNIVERSITY,57170,180.0.2,718427,
b_50012,0,52,0,0,JORDAN CREEK TOWN CENTER,57155,180.0.2,718104,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717814,
a_49433,0,5,0,0,JOHNSTON,56302,178.0.3,690027,
a_49330,0,3,0,1,DART CENTRAL STATION,56281,178.0.1,689227,
a_49452,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690621,
b_50192,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,57169,180.0.3,718313,
a_49453,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690623,
a_49451,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690622,
a_49455,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690625,
a_49454,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690624,
a_49453,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690627,
a_49451,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690626,
a_49455,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690629,
a_49454,0,7,0,0,SOUTHRIDGE MALL,56363,178.0.1,690628,
b_50160,0,4,0,0,PARK FAIR MALL,57141,180.0.2,717834,
b_50086,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,57168,180.0.3,718319,
b_50158,0,4,0,1,DART CENTRAL STATION,57146,180.0.1,717830,
a_49432,0,5,0,0,JOHNSTON,56302,178.0.3,690026,
a_49411,0,3,0,1,DART CENTRAL STATION,56281,178.0.1,689226,
b_49927,0,1,0,0,E 42ND & HUBBELL,57011,180.0.1,711288,
b_50197,0,60,0,1,UNIVERSITY/INGERSOLL,57172,180.0.3,718480,
a_49433,0,5,0,0,JOHNSTON,56302,178.0.3,690025,
b_50046,0,98,0,1,ANKENY EXPRESS,57249,180.0.1,718958,
b_50179,0,98,0,1,ANKENY EXPRESS,57249,180.0.1,718959,
b_50166,0,50,0,1,E 42ND STREET,57153,180.0.1,718024,
b_50221,0,98,0,1,ANKENY EXPRESS,57250,180.0.1,718950,
b_50155,0,98,0,1,ANKENY EXPRESS,57250,180.0.1,718951,
b_50221,0,98,0,1,ANKENY EXPRESS,57248,180.2.1,718952,
b_50175,0,98,0,1,ANKENY EXPRESS,57248,180.2.1,718953,
b_50155,0,98,0,1,ANKENY EXPRESS,57250,180.0.1,718954,
b_50046,0,98,0,1,ANKENY EXPRESS,57249,180.0.1,718955,
b_50046,0,98,0,1,ANKENY EXPRESS,57249,180.2.1,718956,
b_50179,0,98,0,1,ANKENY EXPRESS,57249,180.0.1,718957,
a_49379,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688893,
a_49380,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688892,
a_49381,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688891,
a_49377,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688890,
a_49380,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688897,
a_49381,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688896,
a_49377,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688895,
a_49378,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688894,
a_49335,0,52,0,1,DART CENTRAL STATION,56313,178.0.3,690193,
a_49337,0,52,0,1,DART CENTRAL STATION,56313,178.0.3,690192,
a_49378,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688899,
a_49379,0,16,0,0,MERLE HAY MALL,56224,178.0.2,688898,
a_49432,0,5,0,0,JOHNSTON,56302,178.0.3,690024,
a_49335,0,52,0,1,DART CENTRAL STATION,56313,178.0.3,690196,
a_49337,0,52,0,1,DART CENTRAL STATION,56313,178.0.3,690195,
a_49336,0,52,0,1,DART CENTRAL STATION,56313,178.0.3,690194,
b_50012,0,14,0,1,DART CENTRAL STATION,57053,180.0.2,713992,
a_49481,0,72,0,0,JORDAN CREEK TOWN CENTER,56372,178.0.1,690759,
a_49481,0,72,0,0,JORDAN CREEK TOWN CENTER,56372,178.0.1,690758,
b_50188,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,57169,180.0.1,718228,
b_50186,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,57169,180.0.1,718229,
a_49459,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690755,
a_49408,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690754,
a_49459,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690757,
a_49408,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690756,
a_49459,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690751,
a_49408,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690750,
a_49459,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690753,
a_49408,0,7,0,1,DART CENTRAL STATION,56368,178.0.3,690752,
a_49354,0,15,0,0,PARK FAIR MALL,56197,178.0.1,688117,
b_50110,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715896,
a_49380,0,3,0,1,DART CENTRAL STATION,56282,178.0.2,689292,
b_50007,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715894,
b_50108,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715895,
b_50110,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715892,
b_50008,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715893,
b_50007,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715890,
a_49381,0,3,0,1,DART CENTRAL STATION,56282,178.0.2,689293,
a_49378,0,3,0,1,DART CENTRAL STATION,56282,178.0.2,689290,
b_50238,0,15,0,0,PARK FAIR MALL,57064,180.0.1,714097,
b_50109,0,3,0,1,DART CENTRAL STATION,57132,180.0.1,715899,
a_49456,0,6,0,1,DART CENTRAL STATION VIA SE 14TH,56330,178.0.1,690287,
a_49450,0,6,0,0,SOUTHRIDGE VIA SE 5TH,56323,178.0.1,690286,
a_49451,0,6,0,0,SOUTHRIDGE VIA SE 5TH,56323,178.0.1,690285,
a_49379,0,3,0,1,DART CENTRAL STATION,56282,178.0.2,689291,
a_49451,0,6,0,0,SOUTHRIDGE VIA SE 14TH,56324,178.0.1,690283,
a_49452,0,6,0,0,SOUTHRIDGE VIA SE 5TH,56323,178.0.1,690282,
a_49453,0,6,0,0,SOUTHRIDGE VIA SE 5TH,56323,178.0.1,690281,
a_49452,0,6,0,0,SOUTHRIDGE VIA SE 5TH,56323,178.0.1,690280,
a_49379,0,3,0,1,DART CENTRAL STATION,56282,178.0.2,689296,
a_49354,0,15,0,0,PARK FAIR MALL,56197,178.0.1,688111,
b_49931,0,1,0,0,E 42ND & HUBBELL,57012,180.0.2,711372,
a_49453,0,6,0,1,DART CENTRAL STATION VIA SE 5TH,56329,178.0.1,690289,
a_49383,0,4,0,0,PARK FAIR MALL,56290,178.0.3,689921,
a_49380,0,3,0,0,VALLEY WEST MALL,56278,178.0.2,689256,
a_49381,0,3,0,0,VALLEY WEST MALL,56278,178.0.2,689257,
a_49378,0,3,0,0,VALLEY WEST MALL,56278,178.0.2,689254,
a_49379,0,3,0,0,VALLEY WEST MALL,56278,178.0.2,689255,
